ID,BCS_stage,Year,Parity,Age_at_first_mating,Litter_size,BCS
121369,BCS-W,2015,2,2,4,2.4
121378,BCS-M,2016,3,2,2,2.9
121378,BCS-Pa,2016,3,2,2,3.0
121392,BCS-Sa,2015,2,2,4,2.3
121392,BCS-Sb,2015,2,2,4,
121392,BCS-W,2015,2,2,4,2.3
121404,BCS-Sa,2015,2,2,4,2.1
121404,BCS-Sb,2015,2,2,4,
121404,BCS-W,2015,2,2,4,2.2
121408,BCS-Sa,2014,1,2,2,2.4
121415,BCS-M,2015,2,2,3,2.8
121415,BCS-Pa,2015,2,2,3,3.1
121416,BCS-Sa,2015,2,2,4,2.0
121416,BCS-Sb,2015,2,2,4,
121416,BCS-W,2015,2,2,4,2.2
121435,BCS-Sa,2015,2,2,4,2.5
121435,BCS-Sb,2015,2,2,4,
121435,BCS-W,2015,2,2,4,2.5
121438,BCS-Sa,2015,2,2,2,2.4
121438,BCS-Sb,2015,2,2,2,
121438,BCS-W,2015,2,2,2,2.6
121444,BCS-M,2015,2,2,4,3.0
121444,BCS-Pa,2015,2,2,4,3.1
121461,BCS-Sa,2015,2,2,3,2.6
121461,BCS-Sb,2015,2,2,3,
121461,BCS-W,2015,2,2,3,2.7
121462,BCS-Sa,2014,1,2,4,2.3
121470,BCS-Sa,2015,2,2,1,2.6
121470,BCS-Sb,2015,2,2,1,
121470,BCS-W,2015,2,2,1,2.6
121480,BCS-Sa,2015,2,2,4,2.4
121480,BCS-Sb,2015,2,2,4,
121480,BCS-W,2015,2,2,4,2.5
121486,BCS-Sa,2015,2,2,1,2.7
121486,BCS-Sb,2015,2,2,1,
121486,BCS-W,2015,2,2,1,2.7
121500,BCS-Sa,2015,2,2,4,2.4
121500,BCS-Sb,2015,2,2,4,
121500,BCS-W,2015,2,2,4,2.3
121513,BCS-Sa,2014,1,2,4,2.8
121533,BCS-Sa,2015,2,2,1,2.8
121533,BCS-Sb,2015,2,2,1,
121533,BCS-W,2015,2,2,1,2.5
121536,BCS-Sa,2015,2,2,4,2.3
121541,BCS-Sa,2015,2,2,3,2.3
121541,BCS-Sb,2015,2,2,3,
121541,BCS-W,2015,2,2,3,2.5
131001,BCS-Sa,2016,2,2,4,2.6
131001,BCS-Sb,2016,2,2,4,2.8
131001,BCS-W,2016,2,2,4,2.5
131018,BCS-M,2016,2,2,4,2.6
131018,BCS-Pa,2016,2,2,4,2.9
131019,BCS-Sa,2016,2,2,3,2.5
131019,BCS-Sb,2016,2,2,3,2.5
131019,BCS-W,2016,2,2,3,2.5
131021,BCS-Sa,2016,2,2,2,2.3
131021,BCS-Sb,2016,2,2,2,2.7
131021,BCS-W,2016,2,2,2,2.5
131025,BCS-Sa,2016,2,2,3,2.3
131025,BCS-Sb,2016,2,2,3,2.3
131025,BCS-W,2016,2,2,3,2.1
131034,BCS-M,2016,2,2,4,2.7
131034,BCS-Pa,2016,2,2,4,3.0
131035,BCS-Sa,2016,2,2,3,2.4
131035,BCS-Sb,2016,2,2,3,2.3
131035,BCS-W,2016,2,2,3,2.3
131040,BCS-M,2017,3,2,2,2.7
131040,BCS-Pa,2017,3,2,2,3.0
131045,BCS-M,2016,2,2,3,2.4
131045,BCS-Pa,2016,2,2,3,3.0
131060,BCS-Sa,2016,2,2,3,
131060,BCS-Sb,2016,2,2,3,2.3
131060,BCS-W,2016,2,2,3,2.3
131071,BCS-Sa,2016,2,2,3,2.6
131071,BCS-Sb,2016,2,2,3,2.9
131071,BCS-W,2016,2,2,3,2.5
131092,BCS-M,2017,3,2,3,2.8
131092,BCS-Pa,2017,3,2,3,3.0
131094,BCS-Sa,2015,1,2,4,2.2
131100,BCS-Sa,2016,2,2,1,2.8
131100,BCS-Sb,2016,2,2,1,2.7
131100,BCS-W,2016,2,2,1,2.7
131107,BCS-Sa,2016,2,2,2,2.3
131107,BCS-Sb,2016,2,2,2,2.7
131107,BCS-W,2016,2,2,2,2.5
131111,BCS-Sa,2016,2,2,3,2.4
131111,BCS-Sb,2016,2,2,3,2.2
131111,BCS-W,2016,2,2,3,2.4
131112,BCS-Sa,2015,1,2,1,2.9
131126,BCS-Sa,2016,2,2,3,2.4
131126,BCS-Sb,2016,2,2,3,2.9
131126,BCS-W,2016,2,2,3,2.2
131139,BCS-Sa,2015,1,2,3,
131140,BCS-Sa,2016,2,2,2,2.5
131140,BCS-Sb,2016,2,2,2,2.6
131140,BCS-W,2016,2,2,2,2.5
131144,BCS-M,2016,2,2,3,2.8
131144,BCS-Pa,2016,2,2,3,2.9
131147,BCS-Sa,2016,2,2,3,2.5
131147,BCS-Sb,2016,2,2,3,2.6
131147,BCS-W,2016,2,2,3,2.3
131152,BCS-M,2016,2,2,1,2.5
131152,BCS-Pa,2016,2,2,1,2.5
131153,BCS-Sa,2016,2,2,4,2.3
131153,BCS-Sb,2016,2,2,4,2.3
131153,BCS-W,2016,2,2,4,2.3
131155,BCS-M,2016,2,2,4,2.4
131155,BCS-Pa,2016,2,2,4,3.0
131164,BCS-Sa,2015,1,2,2,2.0
131168,BCS-Sa,2016,2,2,3,2.7
131168,BCS-Sb,2016,2,2,3,2.6
131168,BCS-W,2016,2,2,3,2.4
131170,BCS-Sa,2016,2,2,3,2.4
131170,BCS-Sb,2016,2,2,3,2.4
131170,BCS-W,2016,2,2,3,2.3
131174,BCS-Sa,2016,2,2,4,2.3
131174,BCS-Sb,2016,2,2,4,2.0
131174,BCS-W,2016,2,2,4,2.1
131175,BCS-M,2017,3,2,4,2.4
131175,BCS-Pa,2017,3,2,4,2.8
131176,BCS-Sa,2016,2,2,3,2.4
131176,BCS-Sb,2016,2,2,3,2.0
131176,BCS-W,2016,2,2,3,2.4
131197,BCS-Sa,2016,2,2,2,2.8
131197,BCS-Sb,2016,2,2,2,2.5
131197,BCS-W,2016,2,2,2,2.7
131198,BCS-Sa,2016,2,2,4,2.3
131198,BCS-Sb,2016,2,2,4,2.5
131198,BCS-W,2016,2,2,4,2.1
131199,BCS-Sa,2017,3,2,1,2.9
131217,BCS-M,2017,3,2,2,2.7
131217,BCS-Pa,2017,3,2,2,3.2
131222,BCS-Sa,2016,2,2,4,2.3
131222,BCS-Sb,2016,2,2,4,2.2
131222,BCS-W,2016,2,2,4,2.3
131226,BCS-Sa,2016,2,2,3,2.4
131226,BCS-Sb,2016,2,2,3,2.7
131226,BCS-W,2016,2,2,3,2.4
131229,BCS-Sa,2016,2,2,1,2.4
131229,BCS-Sb,2016,2,2,1,2.2
131229,BCS-W,2016,2,2,1,2.3
131233,BCS-Sa,2016,2,2,4,2.3
131236,BCS-Sa,2016,2,2,3,2.7
131236,BCS-Sb,2016,2,2,3,2.5
131236,BCS-W,2016,2,2,3,2.6
131243,BCS-Sa,2016,2,2,4,
131243,BCS-Sb,2016,2,2,4,2.4
131243,BCS-W,2016,2,2,4,2.2
131246,BCS-Sa,2016,2,2,3,2.4
131246,BCS-Sb,2016,2,2,3,2.1
131246,BCS-W,2016,2,2,3,2.3
131253,BCS-M,2017,3,2,4,3.0
131253,BCS-Pa,2017,3,2,4,3.2
131257,BCS-Sa,2016,2,2,3,2.2
131257,BCS-Sb,2016,2,2,3,2.6
131257,BCS-W,2016,2,2,3,2.5
131270,BCS-Sa,2016,2,2,3,2.3
131270,BCS-Sb,2016,2,2,3,2.3
131270,BCS-W,2016,2,2,3,2.3
131272,BCS-Sa,2016,2,2,3,2.4
131272,BCS-Sb,2016,2,2,3,2.3
131272,BCS-W,2016,2,2,3,2.3
131282,BCS-Sa,2016,2,2,4,2.5
131282,BCS-Sb,2016,2,2,4,2.7
131282,BCS-W,2016,2,2,4,2.3
131286,BCS-M,2016,2,2,4,3.0
131286,BCS-Pa,2016,2,2,4,3.0
131322,BCS-Sa,2016,2,2,2,2.7
131322,BCS-Sb,2016,2,2,2,2.9
131322,BCS-W,2016,2,2,2,2.6
131327,BCS-Sa,2016,2,2,2,2.4
131346,BCS-M,2016,2,2,1,2.6
131346,BCS-Pa,2016,2,2,1,2.7
131365,BCS-Sa,2016,2,2,2,2.4
131365,BCS-Sb,2016,2,2,2,3.0
131365,BCS-W,2016,2,2,2,2.9
131366,BCS-Sa,2016,2,2,4,
131366,BCS-Sb,2016,2,2,4,2.3
131366,BCS-W,2016,2,2,4,2.4
131374,BCS-Sa,2016,2,2,4,2.4
131374,BCS-Sb,2016,2,2,4,2.2
131374,BCS-W,2016,2,2,4,2.4
131377,BCS-M,2017,3,2,4,2.4
131377,BCS-Pa,2017,3,2,4,2.5
131386,BCS-Sa,2016,2,2,2,2.2
131386,BCS-Sb,2016,2,2,2,2.4
131386,BCS-W,2016,2,2,2,2.6
131389,BCS-Sa,2016,2,2,4,2.3
131389,BCS-Sb,2016,2,2,4,2.5
131389,BCS-W,2016,2,2,4,2.5
131390,BCS-M,2017,3,2,2,3.0
131390,BCS-Pa,2017,3,2,2,3.0
131400,BCS-Sa,2016,2,2,3,2.4
131400,BCS-Sb,2016,2,2,3,2.7
131400,BCS-W,2016,2,2,3,2.5
131406,BCS-Sa,2016,2,2,3,2.3
131406,BCS-Sb,2016,2,2,3,2.5
131406,BCS-W,2016,2,2,3,2.5
131427,BCS-M,2017,3,2,1,2.9
131427,BCS-Pa,2017,3,2,1,2.7
131439,BCS-Sa,2016,2,2,3,2.3
131439,BCS-Sb,2016,2,2,3,2.0
131439,BCS-W,2016,2,2,3,2.4
131443,BCS-Sa,2016,2,2,3,2.4
131443,BCS-Sb,2016,2,2,3,2.3
131443,BCS-W,2016,2,2,3,2.1
131446,BCS-Sa,2016,2,2,4,
131446,BCS-Sb,2016,2,2,4,2.8
131446,BCS-W,2016,2,2,4,2.3
131450,BCS-M,2017,3,2,2,2.5
131450,BCS-Pa,2017,3,2,2,2.9
131453,BCS-Sa,2015,1,2,2,1.8
131457,BCS-Sa,2016,2,2,4,2.5
131457,BCS-Sb,2016,2,2,4,2.2
131457,BCS-W,2016,2,2,4,2.4
131490,BCS-M,2017,3,2,3,2.8
131490,BCS-Pa,2017,3,2,3,2.7
131493,BCS-Sa,2016,2,2,2,2.3
131493,BCS-Sb,2016,2,2,2,2.3
131493,BCS-W,2016,2,2,2,2.5
131501,BCS-Sa,2015,2,2,3,2.3
131501,BCS-Sb,2015,2,2,3,3.2
131501,BCS-W,2015,2,2,3,
131505,BCS-Sa,2015,1,2,2,1.9
131512,BCS-Sa,2016,2,2,3,2.3
131512,BCS-Sb,2016,2,2,3,2.1
131512,BCS-W,2016,2,2,3,2.3
131532,BCS-Sa,2016,2,2,3,2.5
131532,BCS-Sb,2016,2,2,3,2.3
131532,BCS-W,2016,2,2,3,2.6
131537,BCS-Sa,2016,2,2,2,2.4
131537,BCS-Sb,2016,2,2,2,2.4
131537,BCS-W,2016,2,2,2,2.4
131545,BCS-Sa,2016,2,2,2,
141072,BCS-M,2017,2,2,3,2.7
141072,BCS-Pa,2017,2,2,3,3.0
141074,BCS-M,2017,2,2,3,2.9
141074,BCS-Pa,2017,2,2,3,3.2
141094,BCS-M,2017,2,2,3,3.0
141094,BCS-Pa,2017,2,2,3,3.2
141102,BCS-Sa,2016,1,2,1,2.3
141109,BCS-M,2017,2,2,3,2.8
141109,BCS-Pa,2017,2,2,3,2.9
141120,BCS-M,2017,2,2,1,2.3
141120,BCS-Pa,2017,2,2,1,2.5
141135,BCS-M,2017,2,2,1,2.5
141135,BCS-Pa,2017,2,2,1,3.0
141140,BCS-M,2017,2,2,1,2.4
141140,BCS-Pa,2017,2,2,1,3.0
141141,BCS-Sa,2017,2,2,4,2.3
141141,BCS-Sb,2017,2,2,4,2.0
141141,BCS-W,2017,2,2,4,2.1
141147,BCS-M,2017,2,2,2,2.4
141147,BCS-Pa,2017,2,2,2,2.6
141149,BCS-M,2017,2,2,2,2.9
141149,BCS-Pa,2017,2,2,2,3.0
141150,BCS-M,2017,2,2,4,2.7
141150,BCS-Pa,2017,2,2,4,3.0
141154,BCS-M,2017,2,2,4,2.6
141154,BCS-Pa,2017,2,2,4,3.2
141157,BCS-M,2017,2,2,1,2.5
141157,BCS-Pa,2017,2,2,1,3.1
141170,BCS-M,2017,2,2,4,2.6
141170,BCS-Pa,2017,2,2,4,2.9
141180,BCS-M,2017,2,2,2,2.9
141180,BCS-Pa,2017,2,2,2,3.0
141192,BCS-M,2017,2,2,4,2.7
141192,BCS-Pa,2017,2,2,4,2.5
141193,BCS-Sa,2016,1,2,3,
141194,BCS-Sa,2016,1,2,4,2.3
141203,BCS-M,2017,2,2,3,2.4
141203,BCS-Pa,2017,2,2,3,3.0
141215,BCS-M,2017,2,2,3,2.6
141215,BCS-Pa,2017,2,2,3,2.5
141216,BCS-M,2017,2,2,4,2.5
141216,BCS-Pa,2017,2,2,4,3.4
141219,BCS-M,2017,2,2,2,2.5
141219,BCS-Pa,2017,2,2,2,2.5
141229,BCS-Sa,2017,2,2,3,2.2
141231,BCS-Sa,2016,1,2,3,2.7
141250,BCS-M,2017,2,2,1,2.5
141250,BCS-Pa,2017,2,2,1,2.3
141257,BCS-M,2017,2,2,4,2.4
141257,BCS-Pa,2017,2,2,4,2.9
141263,BCS-Sa,2016,1,2,1,2.5
141267,BCS-M,2017,2,2,3,2.4
141267,BCS-Pa,2017,2,2,3,2.7
141268,BCS-M,2017,2,2,1,2.4
141268,BCS-Pa,2017,2,2,1,3.1
141273,BCS-M,2017,2,2,2,2.5
141273,BCS-Pa,2017,2,2,2,2.7
141289,BCS-M,2017,2,2,3,2.7
141289,BCS-Pa,2017,2,2,3,3.1
141297,BCS-M,2017,2,2,4,2.7
141297,BCS-Pa,2017,2,2,4,2.7
141302,BCS-M,2017,2,2,2,2.5
141302,BCS-Pa,2017,2,2,2,3.2
141303,BCS-M,2017,2,2,2,2.5
141303,BCS-Pa,2017,2,2,2,3.2
141304,BCS-Sa,2017,2,2,1,2.6
141313,BCS-M,2017,2,2,2,2.3
141313,BCS-Pa,2017,2,2,2,2.8
141318,BCS-Sa,2017,2,2,3,2.3
141319,BCS-Sa,2017,2,2,2,2.5
141323,BCS-Sa,2017,2,2,3,2.9
141324,BCS-M,2017,2,2,2,2.4
141324,BCS-Pa,2017,2,2,2,3.3
141327,BCS-M,2017,2,2,4,2.7
141327,BCS-Pa,2017,2,2,4,3.0
141337,BCS-M,2017,2,2,1,2.5
141337,BCS-Pa,2017,2,2,1,2.6
141345,BCS-M,2017,2,2,3,2.3
141345,BCS-Pa,2017,2,2,3,
141347,BCS-M,2017,2,2,3,2.8
141347,BCS-Pa,2017,2,2,3,3.0
141348,BCS-M,2017,2,2,2,2.5
141348,BCS-Pa,2017,2,2,2,3.2
141354,BCS-Sa,2017,2,2,4,2.4
141361,BCS-M,2017,2,2,2,2.9
141361,BCS-Pa,2017,2,2,2,3.1
141365,BCS-Sa,2016,1,2,3,2.3
141372,BCS-M,2017,2,2,1,2.3
141372,BCS-Pa,2017,2,2,1,2.3
141373,BCS-M,2017,2,2,1,2.4
141373,BCS-Pa,2017,2,2,1,2.7
141375,BCS-M,2017,2,2,2,2.4
141375,BCS-Pa,2017,2,2,2,2.1
141377,BCS-Sa,2017,2,2,4,2.3
141378,BCS-M,2017,2,2,2,2.4
141378,BCS-Pa,2017,2,2,2,2.4
141384,BCS-M,2017,2,2,1,2.6
141384,BCS-Pa,2017,2,2,1,3.1
141389,BCS-M,2017,2,2,3,2.4
141389,BCS-Pa,2017,2,2,3,2.5
141393,BCS-M,2017,2,2,4,2.4
141393,BCS-Pa,2017,2,2,4,2.8
141398,BCS-M,2017,2,2,4,2.7
141398,BCS-Pa,2017,2,2,4,2.7
141407,BCS-M,2017,2,2,3,2.9
141407,BCS-Pa,2017,2,2,3,3.1
141408,BCS-Sa,2017,2,2,2,3.1
141409,BCS-M,2017,2,2,3,2.5
141409,BCS-Pa,2017,2,2,3,2.9
141433,BCS-M,2017,2,2,4,2.8
141433,BCS-Pa,2017,2,2,4,3.1
141454,BCS-Sa,2017,2,2,4,2.4
141482,BCS-M,2017,2,2,1,2.7
141482,BCS-Pa,2017,2,2,1,3.1
141486,BCS-M,2017,2,2,4,2.7
141486,BCS-Pa,2017,2,2,4,3.2
141495,BCS-M,2017,2,2,3,2.5
141495,BCS-Pa,2017,2,2,3,3.3
141496,BCS-M,2017,2,2,3,2.7
141496,BCS-Pa,2017,2,2,3,3.2
141497,BCS-M,2017,2,2,3,2.4
141497,BCS-Pa,2017,2,2,3,2.5
141502,BCS-M,2017,2,2,4,2.8
141502,BCS-Pa,2017,2,2,4,3.1
141504,BCS-Sa,2016,1,2,1,2.3
141511,BCS-M,2017,2,2,3,2.4
141511,BCS-Pa,2017,2,2,3,2.7
141517,BCS-Sa,2017,2,2,2,2.0
141519,BCS-Sa,2016,1,2,3,2.3
141525,BCS-Sa,2017,2,2,3,2.5
141530,BCS-M,2017,2,2,3,2.6
141530,BCS-Pa,2017,2,2,3,2.7
141531,BCS-M,2017,2,2,4,2.6
141531,BCS-Pa,2017,2,2,4,2.7
141540,BCS-M,2017,2,2,1,2.5
141540,BCS-Pa,2017,2,2,1,2.6
141542,BCS-M,2017,2,2,1,2.5
141542,BCS-Pa,2017,2,2,1,2.8
141548,BCS-M,2017,2,2,3,2.4
141548,BCS-Pa,2017,2,2,3,3.3
151001,BCS-Sa,2017,1,2,3,2.7
151007,BCS-Sa,2017,1,2,2,3.0
151008,BCS-Sa,2017,1,2,2,2.7
151012,BCS-Sa,2017,1,2,2,2.2
151026,BCS-Sa,2017,1,2,2,2.3
151030,BCS-Sa,2017,1,2,3,2.3
151033,BCS-Sa,2017,1,2,4,2.3
151036,BCS-Sa,2017,1,2,2,3.0
151043,BCS-Sa,2017,1,2,2,2.3
151048,BCS-Sa,2017,1,2,3,2.6
151055,BCS-Sa,2017,1,2,4,2.8
151063,BCS-Sa,2017,1,2,3,2.7
151072,BCS-Sa,2017,1,2,4,2.3
151076,BCS-Sa,2017,1,2,3,2.4
151098,BCS-Sa,2017,1,2,4,2.6
151100,BCS-Sa,2017,1,2,1,3.3
151101,BCS-Sa,2017,1,2,2,2.5
151106,BCS-Sa,2017,1,2,1,2.6
151126,BCS-Sa,2017,1,2,3,2.3
151162,BCS-Sa,2017,1,2,2,2.7
151163,BCS-Sa,2017,1,2,3,2.4
151166,BCS-Sa,2017,1,2,3,2.6
151169,BCS-Sa,2017,1,2,3,2.2
151206,BCS-Sa,2017,1,2,4,2.7
151218,BCS-Sa,2017,1,2,3,2.4
151234,BCS-Sa,2017,1,2,3,2.4
151236,BCS-Sa,2017,1,2,3,2.3
151243,BCS-Sa,2017,1,2,3,2.6
151249,BCS-Sa,2017,1,2,1,3.0
151250,BCS-Sa,2017,1,2,3,
151260,BCS-Sa,2017,1,2,1,2.7
151265,BCS-Sa,2017,1,2,1,2.7
151266,BCS-Sa,2017,1,2,3,
151271,BCS-Sa,2017,1,2,2,2.2
151278,BCS-Sa,2017,1,2,4,2.4
151291,BCS-Sa,2017,1,2,3,2.6
151293,BCS-Sa,2017,1,2,2,2.6
151294,BCS-Sa,2017,1,2,1,2.5
151302,BCS-Sa,2017,1,2,1,2.6
151311,BCS-Sa,2017,1,2,3,2.2
151313,BCS-Sa,2017,1,2,2,2.7
151317,BCS-Sa,2017,1,2,4,2.5
151325,BCS-Sa,2017,1,2,1,2.7
151330,BCS-Sa,2017,1,2,1,2.3
151331,BCS-Sa,2017,1,2,2,2.7
151336,BCS-Sa,2017,1,2,2,
151348,BCS-Sa,2017,1,2,3,2.8
151356,BCS-Sa,2017,1,2,3,2.4
151395,BCS-Sa,2017,1,2,1,2.3
151406,BCS-Sa,2017,1,2,1,3.0
151407,BCS-Sa,2017,1,2,3,2.6
151412,BCS-Sa,2017,1,2,1,2.6
151420,BCS-Sa,2017,1,2,3,2.5
151422,BCS-Sa,2017,1,2,1,3.1
151424,BCS-Sa,2017,1,2,2,2.5
151431,BCS-Sa,2017,1,2,1,2.3
151436,BCS-Sa,2017,1,2,3,2.4
151437,BCS-Sa,2017,1,2,3,2.8
151438,BCS-Sa,2017,1,2,3,3.0
151445,BCS-Sa,2017,1,2,1,2.5
151448,BCS-Sa,2017,1,2,3,2.8
151460,BCS-Sa,2017,1,2,3,2.3
151468,BCS-Sa,2017,1,2,3,2.5
151471,BCS-Sa,2017,1,2,1,2.6
151479,BCS-Sa,2017,1,2,4,2.6
151487,BCS-Sa,2017,1,2,1,2.7
151498,BCS-Sa,2017,1,2,2,2.7
151500,BCS-Sa,2017,1,2,3,2.3
151505,BCS-Sa,2017,1,2,1,2.5
151522,BCS-Sa,2017,1,2,4,
21004,BCS-Wp,2004,2,1,2,2.5
21004,BCS-M,2005,3,1,1,2.7
21004,BCS-Pa,2005,3,1,1,2.7
21007,BCS-Wp,2004,2,1,1,3.0
21007,BCS-M,2005,3,1,2,3.0
21007,BCS-Pa,2005,3,1,2,2.9
21009,BCS-Wp,2004,2,1,3,3.2
21009,BCS-M,2005,3,1,3,3.0
21009,BCS-Pa,2005,3,1,3,3.4
21010,BCS-Sb,2003,1,1,1,2.5
21011,BCS-Pb,2005,2,2,3,2.8
21011,BCS-L,2005,2,2,3,2.6
21013,BCS-Pb,2005,2,2,4,2.9
21013,BCS-L,2005,2,2,4,2.6
21019,BCS-Wp,2004,2,1,1,2.5
21019,BCS-M,2005,3,1,2,2.5
21019,BCS-Pa,2005,3,1,2,2.8
21026,BCS-Wp,2004,2,1,2,2.9
21026,BCS-M,2005,3,1,1,2.8
21026,BCS-Pa,2005,3,1,1,3.0
21034,BCS-Wp,2004,2,1,1,2.8
21034,BCS-M,2005,3,1,3,2.7
21034,BCS-Pa,2005,3,1,3,2.9
21036,BCS-Wp,2004,2,1,1,2.8
21036,BCS-M,2005,3,1,1,3.0
21036,BCS-Pa,2005,3,1,1,2.9
21040,BCS-Wp,2004,2,1,3,2.4
21040,BCS-M,2005,3,1,3,2.3
21040,BCS-Pa,2005,3,1,3,2.7
21059,BCS-Wp,2004,2,1,3,2.8
21059,BCS-M,2005,3,1,4,2.6
21059,BCS-Pa,2005,3,1,4,2.9
21061,BCS-Pb,2005,2,2,1,2.4
21061,BCS-L,2005,2,2,1,2.4
21069,BCS-Pb,2005,3,1,2,3.0
21069,BCS-L,2005,3,1,2,2.8
21072,BCS-Pb,2005,3,1,3,2.8
21072,BCS-L,2005,3,1,3,2.8
21077,BCS-Sb,2003,1,1,4,2.4
21081,BCS-Wp,2004,2,1,3,2.5
21081,BCS-M,2005,3,1,3,2.6
21081,BCS-Pa,2005,3,1,3,3.0
21092,BCS-Sb,2003,1,1,2,2.3
21094,BCS-Wp,2004,2,1,2,2.5
21094,BCS-M,2005,3,1,4,2.5
21094,BCS-Pa,2005,3,1,4,2.7
21099,BCS-Pb,2005,2,2,3,2.7
21099,BCS-L,2005,2,2,3,2.3
21102,BCS-Sb,2003,1,1,2,2.3
21103,BCS-Wp,2004,2,1,2,2.9
21103,BCS-M,2005,3,1,3,2.9
21103,BCS-Pa,2005,3,1,3,3.0
21104,BCS-Sb,2003,1,1,2,2.3
21106,BCS-Sb,2003,1,1,1,2.8
21107,BCS-Wp,2004,2,1,2,2.8
21107,BCS-M,2005,3,1,2,2.7
21107,BCS-Pa,2005,3,1,2,2.9
21113,BCS-Wp,2004,2,1,4,2.5
21113,BCS-M,2005,3,1,4,2.5
21113,BCS-Pa,2005,3,1,4,2.6
21114,BCS-Pb,2005,2,2,4,2.8
21114,BCS-L,2005,2,2,4,2.4
21121,BCS-Wp,2004,2,1,1,3.0
21121,BCS-M,2005,3,1,3,2.9
21121,BCS-Pa,2005,3,1,3,3.0
21124,BCS-Wp,2004,2,1,4,2.5
21124,BCS-M,2005,3,1,2,2.6
21124,BCS-Pa,2005,3,1,2,2.7
21126,BCS-Wp,2004,2,1,1,2.9
21126,BCS-M,2005,3,1,4,2.7
21126,BCS-Pa,2005,3,1,4,2.8
21132,BCS-Sb,2003,1,1,1,2.8
21133,BCS-Pb,2005,2,2,3,2.6
21133,BCS-L,2005,2,2,3,2.4
21135,BCS-Wp,2004,2,1,3,2.7
21135,BCS-M,2005,3,1,3,3.0
21135,BCS-Pa,2005,3,1,3,3.2
21136,BCS-Sb,2003,1,1,2,2.4
21137,BCS-Wp,2004,2,1,3,2.9
21137,BCS-M,2005,3,1,4,2.9
21137,BCS-Pa,2005,3,1,4,3.3
21139,BCS-Pb,2005,2,2,3,2.5
21139,BCS-L,2005,2,2,3,2.3
21140,BCS-Pb,2005,2,2,2,2.4
21140,BCS-L,2005,2,2,2,2.3
21141,BCS-Wp,2004,2,1,1,3.1
21141,BCS-M,2005,3,1,4,3.1
21141,BCS-Pa,2005,3,1,4,3.3
21144,BCS-Sb,2003,1,1,2,2.3
21145,BCS-Sb,2005,2,2,3,
21155,BCS-Sb,2003,1,1,1,2.5
21158,BCS-Wp,2004,2,1,4,2.7
21158,BCS-M,2005,3,1,4,2.8
21158,BCS-Pa,2005,3,1,4,2.9
21159,BCS-Wp,2005,2,2,4,2.5
21159,BCS-M,2006,3,2,3,2.8
21159,BCS-Pa,2006,3,2,3,3.0
21170,BCS-Sb,2005,2,2,1,
21173,BCS-Pb,2005,2,2,3,2.9
21173,BCS-L,2005,2,2,3,2.6
21180,BCS-Wp,2004,2,1,1,2.9
21180,BCS-M,2005,3,1,1,2.9
21180,BCS-Pa,2005,3,1,1,3.3
21183,BCS-Wp,2004,2,1,2,2.6
21183,BCS-M,2005,3,1,1,2.5
21183,BCS-Pa,2005,3,1,1,2.6
21189,BCS-Pb,2005,2,2,3,2.8
21189,BCS-L,2005,2,2,3,2.5
21191,BCS-Wp,2004,2,1,3,2.6
21191,BCS-M,2005,3,1,3,2.7
21191,BCS-Pa,2005,3,1,3,2.9
21193,BCS-Wp,2004,2,1,1,2.8
21193,BCS-M,2005,3,1,1,2.7
21193,BCS-Pa,2005,3,1,1,2.8
21194,BCS-Pb,2005,2,2,3,2.6
21194,BCS-L,2005,2,2,3,2.4
21200,BCS-Wp,2004,2,1,2,2.5
21200,BCS-M,2005,3,1,1,2.3
21200,BCS-Pa,2005,3,1,1,2.8
21202,BCS-Sb,2003,1,1,2,2.1
21205,BCS-Sb,2003,1,1,2,2.5
21207,BCS-Wp,2004,2,1,1,2.7
21207,BCS-M,2005,3,1,3,2.5
21207,BCS-Pa,2005,3,1,3,2.7
21210,BCS-Pb,2005,2,2,4,2.6
21210,BCS-L,2005,2,2,4,2.3
21212,BCS-Pb,2005,2,2,3,3.4
21212,BCS-L,2005,2,2,3,2.9
21215,BCS-Pb,2005,2,2,3,2.6
21215,BCS-L,2005,2,2,3,2.4
21216,BCS-Sb,2003,1,1,2,2.3
21219,BCS-Wp,2004,2,1,1,2.8
21219,BCS-M,2005,3,1,1,2.8
21219,BCS-Pa,2005,3,1,1,3.0
21220,BCS-Wp,2004,2,1,1,2.7
21220,BCS-M,2005,3,1,4,2.6
21220,BCS-Pa,2005,3,1,4,2.7
21224,BCS-Pb,2005,3,1,4,2.6
21224,BCS-L,2005,3,1,4,2.3
21225,BCS-Pb,2005,2,2,4,2.7
21225,BCS-L,2005,2,2,4,2.4
21226,BCS-Wp,2004,2,1,1,2.6
21226,BCS-M,2005,3,1,1,2.6
21226,BCS-Pa,2005,3,1,1,2.7
21228,BCS-Sb,2003,1,1,2,2.2
21238,BCS-Pb,2005,2,2,1,3.0
21238,BCS-L,2005,2,2,1,2.8
21240,BCS-Pb,2004,2,1,2,2.4
21240,BCS-L,2004,2,1,2,2.5
21243,BCS-Wp,2005,2,2,4,2.4
21243,BCS-M,2006,3,2,4,2.8
21243,BCS-Pa,2006,3,2,4,2.7
21248,BCS-Wp,2004,2,1,3,2.4
21248,BCS-M,2005,3,1,4,2.5
21248,BCS-Pa,2005,3,1,4,2.9
21256,BCS-Wp,2004,2,1,1,2.6
21256,BCS-M,2005,3,1,3,2.7
