"ID","i","parity","kb","kp","tb","te","BCSm","Pmax","opt"
131034,1264,3,NA,NA,NA,NA,3.5,2,0.615607473757772
131035,1265,1,0.00283497712352005,0.00663628034717596,18,298,3.5,2,0.850263760380403
131035,1265,2,0.00344374868787276,0.00667954092576297,399,655,3.5,2,0.850263760380403
131035,1265,3,0.00259061083271856,0.00723595551659969,819,973,3.5,2,0.850263760380403
131040,1266,1,NA,NA,NA,NA,3.5,2,0.621454856838725
131040,1266,2,0.00552731782202824,0.00625056246988268,395,673,3.5,2,0.621454856838725
131040,1266,3,0.00534211944323409,0.00696276473234066,803,946,3.5,2,0.621454856838725
131045,1267,1,0.00281480049669089,0.00949885658855605,23,137,3.5,2,0.803432571130722
131045,1267,2,0.00308781595128431,0.00594911197667105,423,596,3.5,2,0.803432571130722
131045,1267,3,NA,NA,NA,NA,3.5,2,0.803432571130722
131060,1268,1,0.00363838765756176,0.00660223863851494,0,288,3.5,2,0.920861261089966
131060,1268,2,0.0045697682368688,0.00665585477059168,430,630,3.5,2,0.920861261089966
131060,1268,3,0.00544339962618518,0.00274638337608838,825,970,3.5,2,0.920861261089966
131071,1269,1,0.00352027198356831,0.00502835317473424,38,292,4,2,1.04224383522041
131071,1269,2,0.00218218125889812,0.00576838648431708,410,527,4,2,1.04224383522041
131071,1269,3,0.00415052580041599,0.00260476350524504,851,970,4,2,1.04224383522041
131092,1270,1,NA,NA,NA,NA,3.5,2,0.574321824955663
131092,1270,2,0.00429191235337151,0.0067268731952482,396,585,3.5,2,0.574321824955663
131092,1270,3,0.00144669409634818,0.00439373466776504,791,993,3.5,2,0.574321824955663
131094,1271,1,0.0025701758181541,0.00641368958577139,17,266,3.5,2,0.338702654040968
131094,1271,2,NA,NA,NA,NA,3.5,2,0.338702654040968
131094,1271,3,NA,NA,NA,NA,3.5,2,0.338702654040968
131100,1272,1,0.0043256697389174,0.00622858246892476,39,272,3.5,2,0.884488188262053
131100,1272,2,0.00376593735170192,0.00481877765594791,410,521,3.5,2,0.884488188262053
131100,1272,3,0.00204606461085548,0.00553769134327497,778,970,3.5,2,0.884488188262053
131107,1273,1,0.00414982687890523,0.00520756252881366,13,295,3.5,2,0.641774969958472
131107,1273,2,0.00276746565167145,0.00585615505385752,401,519,3.5,2,0.641774969958472
131107,1273,3,0.00272312967962681,0.00433478180237698,813,1030,3.5,2,0.641774969958472
131111,1274,1,0.00412305057348219,0.00605598467105174,39,264,3.5,2,0.822826787978174
131111,1274,2,0.00383718732493771,0.00615914531890556,405,646,3.5,2,0.822826787978174
131111,1274,3,0.00444147887069103,0.00324197275084849,767,1008,3.5,2,0.822826787978174
131112,1275,1,0.00302211160282144,0.00117933774795088,0,310,3.5,2,0.187276070774801
131112,1275,2,NA,NA,NA,NA,3.5,2,0.187276070774801
131112,1275,3,NA,NA,NA,NA,3.5,2,0.187276070774801
131126,1276,1,0.00293963395292253,0.00487048980464205,0,287,3.5,2,1.03044479910451
131126,1276,2,0.00262541158700911,0.00342789831337001,407,684,3.5,2,1.03044479910451
131126,1276,3,0.00157988985649038,0.00407751683023257,820,1030,3.5,2,1.03044479910451
131139,1277,1,0.00246009784487171,0.00299861694034608,67,272,3.5,2,0.341128904716414
131139,1277,2,NA,NA,NA,NA,3.5,2,0.341128904716414
131139,1277,3,NA,NA,NA,NA,3.5,2,0.341128904716414
131140,1278,1,0.00437635411439304,0.00450996932466821,0,254,3.5,2,1.09111783535197
131140,1278,2,0.00455083882292262,0.00657896857804228,397,665,3.5,2,1.09111783535197
131140,1278,3,0.00216433096843377,0.00568407358189964,787,970,3.5,2,1.09111783535197
131144,1279,1,0.00406072379217279,0.00373823832235267,36,293,3.5,2,0.59822089089618
131144,1279,2,0,0.00337119627900972,399,515,3.5,2,0.59822089089618
131144,1279,3,NA,NA,NA,NA,3.5,2,0.59822089089618
131147,1280,1,0.0046796713813889,0.00574110684695956,0,273,3.5,2,0.786244055356354
131147,1280,2,0.00292205537154978,0.00639780834943052,404,532,3.5,2,0.786244055356354
131147,1280,3,0.00580097186557764,0.00358958691204086,837,970,3.5,2,0.786244055356354
131152,1281,1,0.00222052663550855,0.00655769307283686,0,225,3.5,2,0.502886491650203
131152,1281,2,0.00420632345396085,0.00502425374717188,391,670,3.5,2,0.502886491650203
131152,1281,3,NA,NA,NA,NA,3.5,2,0.502886491650203
131153,1282,1,0.00349326434116344,0.00497482230979167,30,293,3.5,2,0.959637636808811
131153,1282,2,0.00271922276199032,0.00485067725430646,412,576,3.5,2,0.959637636808811
131153,1282,3,0.00026613879298354,0.0072879104380864,844,970,3.5,2,0.959637636808811
131155,1283,1,0.00378525058127815,0.00710963989640348,15,289,3.5,2,0.550729865796751
131155,1283,2,0.00129091960698699,0.00397638559310499,421,591,3.5,2,0.550729865796751
131155,1283,3,NA,NA,NA,NA,3.5,2,0.550729865796751
131164,1284,1,0.00214157471257161,0.00539275986163874,0,254,3.5,2,0.372191601125784
131164,1284,2,NA,NA,NA,NA,3.5,2,0.372191601125784
131164,1284,3,NA,NA,NA,NA,3.5,2,0.372191601125784
131168,1285,1,0.00407003522419038,0.0037098225290046,0,275,3.5,2,0.944163242040563
131168,1285,2,0.00493669362793151,0.00569703317871993,411,652,3.5,2,0.944163242040563
131168,1285,3,0.00275907997139775,0.00489110917992878,833,945,3.5,2,0.944163242040563
131170,1286,1,0.00420797044800055,0.00663235496283824,3,310,3.5,2,0.762120247151015
131170,1286,2,0.00270877407467135,0.00647982399977452,392,532,3.5,2,0.762120247151015
131170,1286,3,0.00376336565107425,0.00557282660508518,769,970,3.5,2,0.762120247151015
131174,1287,1,0.00397552510693438,0.00675433523918478,21,287,3.5,2,0.894294041128544
131174,1287,2,0.00286690783504563,0.00720007576448272,412,649,3.5,2,0.894294041128544
131174,1287,3,0.00259296679126252,0.00719947662094829,792,970,3.5,2,0.894294041128544
131175,1288,1,NA,NA,NA,NA,3.5,2,0.612796381912985
131175,1288,2,0.00275544266585233,0.00521970156275454,374,607,3.5,2,0.612796381912985
131175,1288,3,0.00243095739442281,0.00438980516590496,722,1000,3.5,2,0.612796381912985
131176,1289,1,0.00468596104777256,0.00488799017944298,35,273,3.5,2,0.901074863239822
131176,1289,2,0.00389954999228558,0.00961143316099392,413,605,3.5,2,0.901074863239822
131176,1289,3,0.0025288509106804,0.00555310192148679,785,970,3.5,2,0.901074863239822
131197,1290,1,0.00338814322996315,0.00625846625728474,25,285,3.5,2,0.721331470414732
131197,1290,2,0.00471553873921595,0.00546775804214858,409,665,3.5,2,0.721331470414732
131197,1290,3,0.00298968239589147,0.00519637860380102,778,970,3.5,2,0.721331470414732
131198,1291,1,0.00319619544048116,0.00521399866703456,0,262,3.5,2,0.79727037200573
131198,1291,2,0.00316058561920083,0.00535821941326833,424,664,3.5,2,0.79727037200573
131198,1291,3,0.00238566584522372,0.00487762135136778,799,953,3.5,2,0.79727037200573
131199,1292,1,NA,NA,NA,NA,3.5,2,0.976619731116289
131199,1292,2,NA,NA,NA,NA,3.5,2,0.976619731116289
131199,1292,3,0.0065897341166652,0.00697989076769192,821,935,3.5,2,0.976619731116289
131217,1293,1,0.00210733892240226,0.0047915175158657,26,110,3.5,2,0.812216228273827
131217,1293,2,NA,NA,NA,NA,3.5,2,0.812216228273827
131217,1293,3,0.0038268190863118,0.00296197652514576,835,967,3.5,2,0.812216228273827
131222,1294,1,0.00380940970451202,0.00597710450045108,0,267,3.5,2,1.06263021605632
131222,1294,2,0.00421584026834118,0.00605433165566501,422,636,3.5,2,1.06263021605632
131222,1294,3,0.0064728775626394,0.00139218741621196,773,1005,3.5,2,1.06263021605632
131226,1295,1,0.00480577745837631,0.0059510930216605,74,274,3.5,2,0.953868837636006
131226,1295,2,0.00294689386159844,0.0052587231005911,409,544,3.5,2,0.953868837636006
131226,1295,3,0.00246469251195245,0.00513065828697665,857,970,3.5,2,0.953868837636006
131229,1296,1,0.00460556259296736,0.00623140183308382,3,296,3.5,2,0.918469648529445
131229,1296,2,0.00204134897347682,0.00664120161731267,410,586,3.5,2,0.918469648529445
131229,1296,3,0.00378703626950166,0.00627506991622324,837,970,3.5,2,0.918469648529445
131233,1297,1,NA,NA,NA,NA,3.5,2,0.280919345394039
131233,1297,2,1.58195259513925e-19,0.00349579238421252,375,603,3.5,2,0.280919345394039
131233,1297,3,NA,NA,NA,NA,3.5,2,0.280919345394039
131236,1298,1,0.00303805270390169,0.00920569261658717,23,125,3.5,2,0.707701962326296
131236,1298,2,0.00538768202374299,0.00763538057929163,395,650,3.5,2,0.707701962326296
131236,1298,3,0.00355475051474018,0.00667760564731244,783,970,3.5,2,0.707701962326296
131243,1299,1,0.00534976945094029,0.00766328415180477,62,202,3.5,2,0.765463590548277
131243,1299,2,0.00231552849871705,0.00568263599758471,376,647,3.5,2,0.765463590548277
131243,1299,3,0.00324843699085971,0.00945075910580282,776,901,3.5,2,0.765463590548277
131246,1300,1,0.00350645588627263,0.00871112358067173,36,259,4,2,1.25758876468559
131246,1300,2,0.00287269597524592,0.0123930215625709,402,541,4,2,1.25758876468559
131246,1300,3,0.00193923892870935,0.00531336599230831,789,970,4,2,1.25758876468559
131253,1301,1,NA,NA,NA,NA,3.5,2,0.798650918108863
131253,1301,2,0.00405236372374122,0.00724558576682268,383,567,3.5,2,0.798650918108863
131253,1301,3,0.00248650914054579,0.0046386672319087,802,983,3.5,2,0.798650918108863
131257,1302,1,0.00464645581263859,0.00626149270101141,17,277,3.5,2,0.865170130632303
131257,1302,2,0.00328195516255265,0.00696642088475387,400,524,3.5,2,0.865170130632303
131257,1302,3,0.00214764324962581,0.00564032467380878,844,977,3.5,2,0.865170130632303
131270,1303,1,0.00385089000115615,0.00722927287126887,25,284,3.5,2,0.903261540549383
131270,1303,2,0.00210461113044927,0.00674506619840864,409,539,3.5,2,0.903261540549383
131270,1303,3,0.00350500343904049,0.00750028655447086,793,931,3.5,2,0.903261540549383
131272,1304,1,0.00425381074082404,0.00528362840616484,16,289,3.5,2,0.840547200015713
131272,1304,2,0.00366293212560628,0.00672884841022174,408,576,3.5,2,0.840547200015713
131272,1304,3,0.00221124278295798,0.00527740117295122,821,950,3.5,2,0.840547200015713
131282,1305,1,0.00437931393174387,0.00563028823118454,16,291,3.5,2,0.780572677541628
131282,1305,2,0.00319475879618974,0.00587994975187019,404,526,3.5,2,0.780572677541628
131282,1305,3,0.00299080808240983,0.00407017212170398,837,952,3.5,2,0.780572677541628
131286,1306,1,0.00443512183559534,0.00516358341001175,16,236,3.5,2,0.529140828460055
131286,1306,2,0,0.0038593712767261,388,522,3.5,2,0.529140828460055
131286,1306,3,NA,NA,NA,NA,3.5,2,0.529140828460055
131322,1307,1,0.00389479173020175,0.00748719507111922,39,266,4,2,1.13606508720628
131322,1307,2,0.00368506855079849,0.00879944884121442,402,530,4,2,1.13606508720628
131322,1307,3,0.00160630633775556,0.00435744062547288,761,970,4,2,1.13606508720628
131327,1308,1,NA,NA,NA,NA,3.5,2,0.546445183828156
131327,1308,2,0.00404432546308111,0.00626309464533151,396,591,3.5,2,0.546445183828156
131327,1308,3,NA,NA,NA,NA,3.5,2,0.546445183828156
131346,1309,1,0.00285796811908382,0.00434947639914014,0,269,3.5,2,0.642522293814837
131346,1309,2,0.00388388511281778,0.00283128001860797,400,670,3.5,2,0.642522293814837
131346,1309,3,NA,NA,NA,NA,3.5,2,0.642522293814837
131365,1310,1,0.00339033133175268,0.00478123609868398,91,279,3.5,2,0.891761690857694
131365,1310,2,0.00512745307439973,0.00628936538090057,427,528,3.5,2,0.891761690857694
131365,1310,3,0,0.00440159510368245,811,970,3.5,2,0.891761690857694
131366,1311,1,0.0042546243208623,0.00653473811507853,37,276,3.5,2,0.833666314645017
131366,1311,2,0.00369727722865496,0.00574163387230997,413,571,3.5,2,0.833666314645017
131366,1311,3,0.00246937476023635,0.00576605593149792,782,973,3.5,2,0.833666314645017
131374,1312,1,0.00315403950527152,0.00668460083688603,21,247,3.5,2,0.880191601467336
131374,1312,2,0.00332175603214138,0.00659463753411135,404,543,3.5,2,0.880191601467336
131374,1312,3,0.00265208984239248,0.00486123559468841,862,970,3.5,2,0.880191601467336
131377,1313,1,NA,NA,NA,NA,3.5,2,0.584422443952903
131377,1313,2,0.00257046864986111,0.00332667738495859,403,616,3.5,2,0.584422443952903
131377,1313,3,0.00187607449094383,0.00397978357742993,766,993,3.5,2,0.584422443952903
131386,1314,1,0.00381668662816827,0.00670291781249889,0,259,3.5,2,0.935353323912027
131386,1314,2,0.00514768010370228,0.00704323309026553,411,550,3.5,2,0.935353323912027
131386,1314,3,0.00177522579972967,0.00563882613417977,733,946,3.5,2,0.935353323912027
131389,1315,1,0.00351595716116985,0.0049223082816727,0,262,3.5,2,0.985059455496073
131389,1315,2,0.0034941141886468,0.00603611124278702,403,532,3.5,2,0.985059455496073
131389,1315,3,0.003066481319832,0.00476621900287103,772,989,3.5,2,0.985059455496073
131390,1316,1,NA,NA,NA,NA,3.5,2,0.715620975114098
131390,1316,2,0.00247112338732272,0.00339860801934401,376,594,3.5,2,0.715620975114098
131390,1316,3,0.0018874923372416,0.00386814232692904,906,1012,3.5,2,0.715620975114098
131400,1317,1,0.00371424290943439,0.00577738139208739,15,288,3.5,2,0.750342211417218
131400,1317,2,0.00420788505486642,0.00700517758593227,402,519,3.5,2,0.750342211417218
131400,1317,3,0.00507083904919636,0.00340930339927371,825,979,3.5,2,0.750342211417218
131406,1318,1,0.00424273550567215,0.00753737401276092,91,276,3.5,2,1.1128832441054
131406,1318,2,0.00409002676352157,0.00591586809826759,405,533,3.5,2,1.1128832441054
131406,1318,3,0.00192382291464547,0.00379673984895804,759,940,3.5,2,1.1128832441054
131427,1319,1,NA,NA,NA,NA,4,2,0.776907317017748
131427,1319,2,0.00211051295253956,0.00734875983659713,383,552,4,2,0.776907317017748
131427,1319,3,0.00313254603443881,0.00677865903428513,898,994,4,2,0.776907317017748
131439,1320,1,0.00400536347203942,0.00722988559140941,19,233,3.5,2,0.930277025944987
131439,1320,2,0.00345709711488765,0.00721154338870306,402,556,3.5,2,0.930277025944987
131439,1320,3,0.0030420395247052,0.00475776050515572,802,973,3.5,2,0.930277025944987
131443,1321,1,0.00305637616608159,0.006480658050091,10,283,3.5,2,0.923426630491629
131443,1321,2,0.00293695568787618,0.00528783145845933,437,663,3.5,2,0.923426630491629
131443,1321,3,0.00221495393546896,0.00744943365607672,828,942,3.5,2,0.923426630491629
131446,1322,1,0.00398474268397591,0.00709239074066465,56,225,3.5,2,0.928359175175839
131446,1322,2,0.00475469562420636,0.00572297666206889,405,673,3.5,2,0.928359175175839
131446,1322,3,0.00415079548742893,0.00462224250793935,819,980,3.5,2,0.928359175175839
131450,1323,1,NA,NA,NA,NA,3.5,2,0.729608095665835
131450,1323,2,0.00302198355860346,0.00487191995414064,396,621,3.5,2,0.729608095665835
131450,1323,3,0.00307179814144651,0.00476133990014158,851,991,3.5,2,0.729608095665835
131453,1324,1,0.00194171130211139,0.00471729376430013,0,239,3.5,2,0.450038564776305
131453,1324,2,NA,NA,NA,NA,3.5,2,0.450038564776305
131453,1324,3,NA,NA,NA,NA,3.5,2,0.450038564776305
131457,1325,1,0.00356013430975217,0.00457456795784802,3,294,3.5,2,0.729311269559635
131457,1325,2,0.00338272925268262,0.00603657931832737,446,592,3.5,2,0.729311269559635
131457,1325,3,0.00255981194241213,0.0041687808801643,860,994,3.5,2,0.729311269559635
131490,1326,1,0.00272678252417961,0.00391692153374756,11,310,3.5,2,0.506497547517316
131490,1326,2,NA,NA,NA,NA,3.5,2,0.506497547517316
131490,1326,3,0.0027391108097223,0.00347947219197387,726,994,3.5,2,0.506497547517316
131493,1327,1,0.00352930021781484,0.00655043471911744,5,267,3.5,2,0.87897829904587
131493,1327,2,0.00296694435453234,0.00700971754639523,400,521,3.5,2,0.87897829904587
131493,1327,3,0.00280076862738063,0.00680466278859407,759,970,3.5,2,0.87897829904587
131501,1328,1,0.00418905043996896,0.00790870766477197,0,178,3.5,2,1.22104967078293
131501,1328,2,0.00361641561076999,0.00621984443616666,349,492,3.5,2,1.22104967078293
131501,1328,3,0.000989178914548412,0.00915674486377035,800,945,3.5,2,1.22104967078293
131505,1329,1,0.002,0.003,30,168,3.5,2,0.322560438161452
131505,1329,2,NA,NA,NA,NA,3.5,2,0.322560438161452
131505,1329,3,NA,NA,NA,NA,3.5,2,0.322560438161452
131512,1330,1,0.00349030394014132,0.00659543422044744,24,295,3.5,2,0.894731482140881
131512,1330,2,0.00402143179170951,0.00724456823055104,416,652,3.5,2,0.894731482140881
131512,1330,3,0.00268140415595407,0.00616698784795226,785,970,3.5,2,0.894731482140881
131532,1331,1,0.0036389902496752,0.00747580416052496,20,284,3.5,2,0.845797432217322
131532,1331,2,0.00398073662167978,0.00624865956177278,398,666,3.5,2,0.845797432217322
131532,1331,3,0.00220195914231665,0.00621595807824826,815,948,3.5,2,0.845797432217322
131537,1332,1,0.0033880824983349,0.00595921893492584,42,275,3.5,2,0.732475979501035
131537,1332,2,0.00371262991242827,0.00571550279053342,410,663,3.5,2,0.732475979501035
131537,1332,3,0.00355480121151849,0.00482131217405168,784,970,3.5,2,0.732475979501035
131545,1333,1,NA,NA,NA,NA,3.5,2,0.618893414379498
131545,1333,2,0.00176192354848854,0.00353020484403364,402,569,3.5,2,0.618893414379498
131545,1333,3,NA,NA,NA,NA,3.5,2,0.618893414379498
141072,1334,1,0.00297526636221924,0.00684984977339377,28,133,3.5,2,0.702779429644745
141072,1334,2,0.00309301174811737,0.00502306435176363,440,616,3.5,2,0.702779429644745
141072,1334,3,NA,NA,NA,NA,3.5,2,0.702779429644745
141074,1335,1,0.0051930695620215,0.00705995036369055,27,243,3.5,2,0.53350339972005
141074,1335,2,0.00169249030442516,0.00362991835080715,406,633,3.5,2,0.53350339972005
141074,1335,3,NA,NA,NA,NA,3.5,2,0.53350339972005
141094,1336,1,0.00305802534365575,0.00502539435233036,21,266,4,2,0.884025008847369
141094,1336,2,0.00191515637776878,0.00503125179544514,491,622,4,2,0.884025008847369
141094,1336,3,NA,NA,NA,NA,4,2,0.884025008847369
141102,1337,1,0.00204741176455021,0.00273913622148742,14,117,3.5,2,0.106567810927584
141102,1337,2,NA,NA,NA,NA,3.5,2,0.106567810927584
141102,1337,3,NA,NA,NA,NA,3.5,2,0.106567810927584
141109,1338,1,0.00447679756703727,0.00365788979921051,37,325,3.5,2,0.553385463390127
141109,1338,2,0.00307893817632191,0.00401456169516646,447,670,3.5,2,0.553385463390127
141109,1338,3,NA,NA,NA,NA,3.5,2,0.553385463390127
141120,1339,1,0.00337906938580804,0.00403350022271602,33,300,3.5,2,0.65220747043403
141120,1339,2,0.00295673119175281,0.00325864827458582,510,670,3.5,2,0.65220747043403
